build_number,execution_time,name,status,duration_ms,error,screenshot,longrepr,severity,priority,executed_by,defect
268,2026-01-08 00:47:13,Validate user can add one item to cart successfully,passed,505,,,"METADATA:{""severity"": ""Medium"", ""priority"": ""P2"", ""executed_by"": ""Silumi"", ""defect"": ""None"", ""description"": ""Validate user can add one item to cart successfully""}",Medium,P2,Silumi,
268,2026-01-08 00:47:13,Validate user can logout successfully,passed,1386,,,"METADATA:{""severity"": ""Medium"", ""priority"": ""P2"", ""executed_by"": ""Silumi"", ""defect"": ""None"", ""description"": ""Validate user can logout successfully""}",Medium,P2,Silumi,
268,2026-01-08 00:47:13,Validate user can't login with invalid credentials,passed,445,,,"METADATA:{""severity"": ""Medium"", ""priority"": ""P2"", ""executed_by"": ""Silumi"", ""defect"": ""LoginError"", ""description"": ""Validate user can't login with invalid credentials""}",Medium,P2,Silumi,LoginError
268,2026-01-08 00:47:13,Validate user can't login with empty username and password,passed,384,,,"METADATA:{""severity"": ""Low"", ""priority"": ""P3"", ""executed_by"": ""Silumi"", ""defect"": ""None"", ""description"": ""Validate user can't login with empty username and password""}",Low,P3,Silumi,
268,2026-01-08 00:47:13,Validate Locked-out user can't login,passed,447,,,"METADATA:{""severity"": ""High"", ""priority"": ""P1"", ""executed_by"": ""Silumi"", ""defect"": ""LockedUser"", ""description"": ""Validate Locked-out user can't login""}",High,P1,Silumi,LockedUser
269,2026-01-08 06:17:20,Validate user can login successfully,failed,351,,https://raw.githubusercontent.com/silumi95/python_playwright_ui_pipeline/main/results/screenshots/1767853037_tests_test_1login_ui.py_test_valid_login_chromium_.png,"tests/test_1login_ui.py:16: in test_valid_login
    assert ""inventory"" in page.url, ""Login failed""
E   AssertionError: Login failed
E   assert 'inventory' in 'https://www.saucedemo.com/'
E    +  where 'https://www.saucedemo.com/' = <Page url='https://www.saucedemo.com/'>.url
METADATA:{""severity"": ""High"", ""priority"": ""P1"", ""executed_by"": ""Silumi"", ""defect"": ""None"", ""description"": ""Validate user can login successfully""}
SCREENSHOT:/home/runner/work/python_playwright_ui_pipeline/python_playwright_ui_pipeline/results/screenshots/1767853037_tests_test_1login_ui.py_test_valid_login_chromium_.png",High,P1,Silumi,
269,2026-01-08 06:17:20,Validate user can add one item to cart successfully,passed,372,,,"METADATA:{""severity"": ""Medium"", ""priority"": ""P2"", ""executed_by"": ""Silumi"", ""defect"": ""None"", ""description"": ""Validate user can add one item to cart successfully""}",Medium,P2,Silumi,
269,2026-01-08 06:17:20,Validate user can logout successfully,passed,1257,,,"METADATA:{""severity"": ""Medium"", ""priority"": ""P2"", ""executed_by"": ""Silumi"", ""defect"": ""None"", ""description"": ""Validate user can logout successfully""}",Medium,P2,Silumi,
269,2026-01-08 06:17:20,Validate user can't login with invalid credentials,passed,294,,,"METADATA:{""severity"": ""Medium"", ""priority"": ""P2"", ""executed_by"": ""Silumi"", ""defect"": ""LoginError"", ""description"": ""Validate user can't login with invalid credentials""}",Medium,P2,Silumi,LoginError
269,2026-01-08 06:17:20,Validate user can't login with empty username and password,passed,256,,,"METADATA:{""severity"": ""Low"", ""priority"": ""P3"", ""executed_by"": ""Silumi"", ""defect"": ""None"", ""description"": ""Validate user can't login with empty username and password""}",Low,P3,Silumi,
269,2026-01-08 06:17:20,Validate Locked-out user can't login,passed,303,,,"METADATA:{""severity"": ""High"", ""priority"": ""P1"", ""executed_by"": ""Silumi"", ""defect"": ""LockedUser"", ""description"": ""Validate Locked-out user can't login""}",High,P1,Silumi,LockedUser
270,2026-01-08 12:20:56,Validate user can login successfully,failed,388,,https://raw.githubusercontent.com/silumi95/python_playwright_ui_pipeline/main/results/screenshots/1767874853_tests_test_1login_ui.py_test_valid_login_chromium_.png,"tests/test_1login_ui.py:16: in test_valid_login
    assert ""inventory"" in page.url, ""Login failed""
E   AssertionError: Login failed
E   assert 'inventory' in 'https://www.saucedemo.com/'
E    +  where 'https://www.saucedemo.com/' = <Page url='https://www.saucedemo.com/'>.url
METADATA:{""severity"": ""High"", ""priority"": ""P1"", ""executed_by"": ""Silumi"", ""defect"": ""None"", ""description"": ""Validate user can login successfully""}
SCREENSHOT:/home/runner/work/python_playwright_ui_pipeline/python_playwright_ui_pipeline/results/screenshots/1767874853_tests_test_1login_ui.py_test_valid_login_chromium_.png",High,P1,Silumi,
270,2026-01-08 12:20:56,Validate user can add one item to cart successfully,passed,372,,,"METADATA:{""severity"": ""Medium"", ""priority"": ""P2"", ""executed_by"": ""Silumi"", ""defect"": ""None"", ""description"": ""Validate user can add one item to cart successfully""}",Medium,P2,Silumi,
270,2026-01-08 12:20:56,Validate user can logout successfully,passed,1242,,,"METADATA:{""severity"": ""Medium"", ""priority"": ""P2"", ""executed_by"": ""Silumi"", ""defect"": ""None"", ""description"": ""Validate user can logout successfully""}",Medium,P2,Silumi,
270,2026-01-08 12:20:56,Validate user can't login with invalid credentials,passed,277,,,"METADATA:{""severity"": ""Medium"", ""priority"": ""P2"", ""executed_by"": ""Silumi"", ""defect"": ""LoginError"", ""description"": ""Validate user can't login with invalid credentials""}",Medium,P2,Silumi,LoginError
270,2026-01-08 12:20:56,Validate user can't login with empty username and password,passed,253,,,"METADATA:{""severity"": ""Low"", ""priority"": ""P3"", ""executed_by"": ""Silumi"", ""defect"": ""None"", ""description"": ""Validate user can't login with empty username and password""}",Low,P3,Silumi,
270,2026-01-08 12:20:56,Validate Locked-out user can't login,passed,300,,,"METADATA:{""severity"": ""High"", ""priority"": ""P1"", ""executed_by"": ""Silumi"", ""defect"": ""LockedUser"", ""description"": ""Validate Locked-out user can't login""}",High,P1,Silumi,LockedUser
271,2026-01-08 18:14:42,Validate user can login successfully,failed,356,,https://raw.githubusercontent.com/silumi95/python_playwright_ui_pipeline/main/results/screenshots/1767896079_tests_test_1login_ui.py_test_valid_login_chromium_.png,"tests/test_1login_ui.py:16: in test_valid_login
    assert ""inventory"" in page.url, ""Login failed""
E   AssertionError: Login failed
E   assert 'inventory' in 'https://www.saucedemo.com/'
E    +  where 'https://www.saucedemo.com/' = <Page url='https://www.saucedemo.com/'>.url
METADATA:{""severity"": ""High"", ""priority"": ""P1"", ""executed_by"": ""Silumi"", ""defect"": ""None"", ""description"": ""Validate user can login successfully""}
SCREENSHOT:/home/runner/work/python_playwright_ui_pipeline/python_playwright_ui_pipeline/results/screenshots/1767896079_tests_test_1login_ui.py_test_valid_login_chromium_.png",High,P1,Silumi,
271,2026-01-08 18:14:42,Validate user can add one item to cart successfully,passed,348,,,"METADATA:{""severity"": ""Medium"", ""priority"": ""P2"", ""executed_by"": ""Silumi"", ""defect"": ""None"", ""description"": ""Validate user can add one item to cart successfully""}",Medium,P2,Silumi,
271,2026-01-08 18:14:42,Validate user can logout successfully,passed,1273,,,"METADATA:{""severity"": ""Medium"", ""priority"": ""P2"", ""executed_by"": ""Silumi"", ""defect"": ""None"", ""description"": ""Validate user can logout successfully""}",Medium,P2,Silumi,
271,2026-01-08 18:14:42,Validate user can't login with invalid credentials,passed,294,,,"METADATA:{""severity"": ""Medium"", ""priority"": ""P2"", ""executed_by"": ""Silumi"", ""defect"": ""LoginError"", ""description"": ""Validate user can't login with invalid credentials""}",Medium,P2,Silumi,LoginError
271,2026-01-08 18:14:42,Validate user can't login with empty username and password,passed,271,,,"METADATA:{""severity"": ""Low"", ""priority"": ""P3"", ""executed_by"": ""Silumi"", ""defect"": ""None"", ""description"": ""Validate user can't login with empty username and password""}",Low,P3,Silumi,
271,2026-01-08 18:14:42,Validate Locked-out user can't login,passed,295,,,"METADATA:{""severity"": ""High"", ""priority"": ""P1"", ""executed_by"": ""Silumi"", ""defect"": ""LockedUser"", ""description"": ""Validate Locked-out user can't login""}",High,P1,Silumi,LockedUser
272,2026-01-09 00:46:52,Validate user can login successfully,failed,434,,https://raw.githubusercontent.com/silumi95/python_playwright_ui_pipeline/main/results/screenshots/1767919608_tests_test_1login_ui.py_test_valid_login_chromium_.png,"tests/test_1login_ui.py:16: in test_valid_login
    assert ""inventory"" in page.url, ""Login failed""
E   AssertionError: Login failed
E   assert 'inventory' in 'https://www.saucedemo.com/'
E    +  where 'https://www.saucedemo.com/' = <Page url='https://www.saucedemo.com/'>.url
METADATA:{""severity"": ""High"", ""priority"": ""P1"", ""executed_by"": ""Silumi"", ""defect"": ""None"", ""description"": ""Validate user can login successfully""}
SCREENSHOT:/home/runner/work/python_playwright_ui_pipeline/python_playwright_ui_pipeline/results/screenshots/1767919608_tests_test_1login_ui.py_test_valid_login_chromium_.png",High,P1,Silumi,
272,2026-01-09 00:46:52,Validate user can add one item to cart successfully,passed,380,,,"METADATA:{""severity"": ""Medium"", ""priority"": ""P2"", ""executed_by"": ""Silumi"", ""defect"": ""None"", ""description"": ""Validate user can add one item to cart successfully""}",Medium,P2,Silumi,
272,2026-01-09 00:46:52,Validate user can logout successfully,passed,1275,,,"METADATA:{""severity"": ""Medium"", ""priority"": ""P2"", ""executed_by"": ""Silumi"", ""defect"": ""None"", ""description"": ""Validate user can logout successfully""}",Medium,P2,Silumi,
272,2026-01-09 00:46:52,Validate user can't login with invalid credentials,passed,289,,,"METADATA:{""severity"": ""Medium"", ""priority"": ""P2"", ""executed_by"": ""Silumi"", ""defect"": ""LoginError"", ""description"": ""Validate user can't login with invalid credentials""}",Medium,P2,Silumi,LoginError
272,2026-01-09 00:46:52,Validate user can't login with empty username and password,passed,277,,,"METADATA:{""severity"": ""Low"", ""priority"": ""P3"", ""executed_by"": ""Silumi"", ""defect"": ""None"", ""description"": ""Validate user can't login with empty username and password""}",Low,P3,Silumi,
272,2026-01-09 00:46:52,Validate Locked-out user can't login,passed,296,,,"METADATA:{""severity"": ""High"", ""priority"": ""P1"", ""executed_by"": ""Silumi"", ""defect"": ""LockedUser"", ""description"": ""Validate Locked-out user can't login""}",High,P1,Silumi,LockedUser
273,2026-01-09 06:17:18,Validate user can login successfully,failed,430,,https://raw.githubusercontent.com/silumi95/python_playwright_ui_pipeline/main/results/screenshots/1767939434_tests_test_1login_ui.py_test_valid_login_chromium_.png,"tests/test_1login_ui.py:16: in test_valid_login
    assert ""inventory"" in page.url, ""Login failed""
E   AssertionError: Login failed
E   assert 'inventory' in 'https://www.saucedemo.com/'
E    +  where 'https://www.saucedemo.com/' = <Page url='https://www.saucedemo.com/'>.url
METADATA:{""severity"": ""High"", ""priority"": ""P1"", ""executed_by"": ""Silumi"", ""defect"": ""None"", ""description"": ""Validate user can login successfully""}
SCREENSHOT:/home/runner/work/python_playwright_ui_pipeline/python_playwright_ui_pipeline/results/screenshots/1767939434_tests_test_1login_ui.py_test_valid_login_chromium_.png",High,P1,Silumi,
273,2026-01-09 06:17:18,Validate user can add one item to cart successfully,passed,312,,,"METADATA:{""severity"": ""Medium"", ""priority"": ""P2"", ""executed_by"": ""Silumi"", ""defect"": ""None"", ""description"": ""Validate user can add one item to cart successfully""}",Medium,P2,Silumi,
273,2026-01-09 06:17:18,Validate user can logout successfully,passed,1205,,,"METADATA:{""severity"": ""Medium"", ""priority"": ""P2"", ""executed_by"": ""Silumi"", ""defect"": ""None"", ""description"": ""Validate user can logout successfully""}",Medium,P2,Silumi,
273,2026-01-09 06:17:18,Validate user can't login with invalid credentials,passed,258,,,"METADATA:{""severity"": ""Medium"", ""priority"": ""P2"", ""executed_by"": ""Silumi"", ""defect"": ""LoginError"", ""description"": ""Validate user can't login with invalid credentials""}",Medium,P2,Silumi,LoginError
273,2026-01-09 06:17:18,Validate user can't login with empty username and password,passed,223,,,"METADATA:{""severity"": ""Low"", ""priority"": ""P3"", ""executed_by"": ""Silumi"", ""defect"": ""None"", ""description"": ""Validate user can't login with empty username and password""}",Low,P3,Silumi,
273,2026-01-09 06:17:18,Validate Locked-out user can't login,passed,270,,,"METADATA:{""severity"": ""High"", ""priority"": ""P1"", ""executed_by"": ""Silumi"", ""defect"": ""LockedUser"", ""description"": ""Validate Locked-out user can't login""}",High,P1,Silumi,LockedUser
274,2026-01-09 12:19:46,Validate user can login successfully,failed,466,,https://raw.githubusercontent.com/silumi95/python_playwright_ui_pipeline/main/results/screenshots/1767961182_tests_test_1login_ui.py_test_valid_login_chromium_.png,"tests/test_1login_ui.py:16: in test_valid_login
    assert ""inventory"" in page.url, ""Login failed""
E   AssertionError: Login failed
E   assert 'inventory' in 'https://www.saucedemo.com/'
E    +  where 'https://www.saucedemo.com/' = <Page url='https://www.saucedemo.com/'>.url
METADATA:{""severity"": ""High"", ""priority"": ""P1"", ""executed_by"": ""Silumi"", ""defect"": ""None"", ""description"": ""Validate user can login successfully""}
SCREENSHOT:/home/runner/work/python_playwright_ui_pipeline/python_playwright_ui_pipeline/results/screenshots/1767961182_tests_test_1login_ui.py_test_valid_login_chromium_.png",High,P1,Silumi,
274,2026-01-09 12:19:46,Validate user can add one item to cart successfully,passed,403,,,"METADATA:{""severity"": ""Medium"", ""priority"": ""P2"", ""executed_by"": ""Silumi"", ""defect"": ""None"", ""description"": ""Validate user can add one item to cart successfully""}",Medium,P2,Silumi,
274,2026-01-09 12:19:46,Validate user can logout successfully,passed,1294,,,"METADATA:{""severity"": ""Medium"", ""priority"": ""P2"", ""executed_by"": ""Silumi"", ""defect"": ""None"", ""description"": ""Validate user can logout successfully""}",Medium,P2,Silumi,
274,2026-01-09 12:19:46,Validate user can't login with invalid credentials,passed,342,,,"METADATA:{""severity"": ""Medium"", ""priority"": ""P2"", ""executed_by"": ""Silumi"", ""defect"": ""LoginError"", ""description"": ""Validate user can't login with invalid credentials""}",Medium,P2,Silumi,LoginError
274,2026-01-09 12:19:46,Validate user can't login with empty username and password,passed,317,,,"METADATA:{""severity"": ""Low"", ""priority"": ""P3"", ""executed_by"": ""Silumi"", ""defect"": ""None"", ""description"": ""Validate user can't login with empty username and password""}",Low,P3,Silumi,
274,2026-01-09 12:19:46,Validate Locked-out user can't login,passed,333,,,"METADATA:{""severity"": ""High"", ""priority"": ""P1"", ""executed_by"": ""Silumi"", ""defect"": ""LockedUser"", ""description"": ""Validate Locked-out user can't login""}",High,P1,Silumi,LockedUser
275,2026-01-09 18:16:16,Validate user can login successfully,failed,364,,https://raw.githubusercontent.com/silumi95/python_playwright_ui_pipeline/main/results/screenshots/1767982573_tests_test_1login_ui.py_test_valid_login_chromium_.png,"tests/test_1login_ui.py:16: in test_valid_login
    assert ""inventory"" in page.url, ""Login failed""
E   AssertionError: Login failed
E   assert 'inventory' in 'https://www.saucedemo.com/'
E    +  where 'https://www.saucedemo.com/' = <Page url='https://www.saucedemo.com/'>.url
METADATA:{""severity"": ""High"", ""priority"": ""P1"", ""executed_by"": ""Silumi"", ""defect"": ""None"", ""description"": ""Validate user can login successfully""}
SCREENSHOT:/home/runner/work/python_playwright_ui_pipeline/python_playwright_ui_pipeline/results/screenshots/1767982573_tests_test_1login_ui.py_test_valid_login_chromium_.png",High,P1,Silumi,
275,2026-01-09 18:16:16,Validate user can add one item to cart successfully,passed,360,,,"METADATA:{""severity"": ""Medium"", ""priority"": ""P2"", ""executed_by"": ""Silumi"", ""defect"": ""None"", ""description"": ""Validate user can add one item to cart successfully""}",Medium,P2,Silumi,
275,2026-01-09 18:16:16,Validate user can logout successfully,passed,1243,,,"METADATA:{""severity"": ""Medium"", ""priority"": ""P2"", ""executed_by"": ""Silumi"", ""defect"": ""None"", ""description"": ""Validate user can logout successfully""}",Medium,P2,Silumi,
275,2026-01-09 18:16:16,Validate user can't login with invalid credentials,passed,297,,,"METADATA:{""severity"": ""Medium"", ""priority"": ""P2"", ""executed_by"": ""Silumi"", ""defect"": ""LoginError"", ""description"": ""Validate user can't login with invalid credentials""}",Medium,P2,Silumi,LoginError
275,2026-01-09 18:16:16,Validate user can't login with empty username and password,passed,271,,,"METADATA:{""severity"": ""Low"", ""priority"": ""P3"", ""executed_by"": ""Silumi"", ""defect"": ""None"", ""description"": ""Validate user can't login with empty username and password""}",Low,P3,Silumi,
275,2026-01-09 18:16:16,Validate Locked-out user can't login,passed,303,,,"METADATA:{""severity"": ""High"", ""priority"": ""P1"", ""executed_by"": ""Silumi"", ""defect"": ""LockedUser"", ""description"": ""Validate Locked-out user can't login""}",High,P1,Silumi,LockedUser
276,2026-01-10 00:46:07,Validate user can login successfully,failed,400,,https://raw.githubusercontent.com/silumi95/python_playwright_ui_pipeline/main/results/screenshots/1768005963_tests_test_1login_ui.py_test_valid_login_chromium_.png,"tests/test_1login_ui.py:16: in test_valid_login
    assert ""inventory"" in page.url, ""Login failed""
E   AssertionError: Login failed
E   assert 'inventory' in 'https://www.saucedemo.com/'
E    +  where 'https://www.saucedemo.com/' = <Page url='https://www.saucedemo.com/'>.url
METADATA:{""severity"": ""High"", ""priority"": ""P1"", ""executed_by"": ""Silumi"", ""defect"": ""None"", ""description"": ""Validate user can login successfully""}
SCREENSHOT:/home/runner/work/python_playwright_ui_pipeline/python_playwright_ui_pipeline/results/screenshots/1768005963_tests_test_1login_ui.py_test_valid_login_chromium_.png",High,P1,Silumi,
276,2026-01-10 00:46:07,Validate user can add one item to cart successfully,passed,325,,,"METADATA:{""severity"": ""Medium"", ""priority"": ""P2"", ""executed_by"": ""Silumi"", ""defect"": ""None"", ""description"": ""Validate user can add one item to cart successfully""}",Medium,P2,Silumi,
276,2026-01-10 00:46:07,Validate user can logout successfully,passed,1209,,,"METADATA:{""severity"": ""Medium"", ""priority"": ""P2"", ""executed_by"": ""Silumi"", ""defect"": ""None"", ""description"": ""Validate user can logout successfully""}",Medium,P2,Silumi,
276,2026-01-10 00:46:07,Validate user can't login with invalid credentials,passed,261,,,"METADATA:{""severity"": ""Medium"", ""priority"": ""P2"", ""executed_by"": ""Silumi"", ""defect"": ""LoginError"", ""description"": ""Validate user can't login with invalid credentials""}",Medium,P2,Silumi,LoginError
276,2026-01-10 00:46:07,Validate user can't login with empty username and password,passed,233,,,"METADATA:{""severity"": ""Low"", ""priority"": ""P3"", ""executed_by"": ""Silumi"", ""defect"": ""None"", ""description"": ""Validate user can't login with empty username and password""}",Low,P3,Silumi,
276,2026-01-10 00:46:07,Validate Locked-out user can't login,passed,270,,,"METADATA:{""severity"": ""High"", ""priority"": ""P1"", ""executed_by"": ""Silumi"", ""defect"": ""LockedUser"", ""description"": ""Validate Locked-out user can't login""}",High,P1,Silumi,LockedUser
277,2026-01-10 06:14:52,Validate user can login successfully,failed,501,,https://raw.githubusercontent.com/silumi95/python_playwright_ui_pipeline/main/results/screenshots/1768025688_tests_test_1login_ui.py_test_valid_login_chromium_.png,"tests/test_1login_ui.py:16: in test_valid_login
    assert ""inventory"" in page.url, ""Login failed""
E   AssertionError: Login failed
E   assert 'inventory' in 'https://www.saucedemo.com/'
E    +  where 'https://www.saucedemo.com/' = <Page url='https://www.saucedemo.com/'>.url
METADATA:{""severity"": ""High"", ""priority"": ""P1"", ""executed_by"": ""Silumi"", ""defect"": ""None"", ""description"": ""Validate user can login successfully""}
SCREENSHOT:/home/runner/work/python_playwright_ui_pipeline/python_playwright_ui_pipeline/results/screenshots/1768025688_tests_test_1login_ui.py_test_valid_login_chromium_.png",High,P1,Silumi,
277,2026-01-10 06:14:52,Validate user can add one item to cart successfully,passed,356,,,"METADATA:{""severity"": ""Medium"", ""priority"": ""P2"", ""executed_by"": ""Silumi"", ""defect"": ""None"", ""description"": ""Validate user can add one item to cart successfully""}",Medium,P2,Silumi,
277,2026-01-10 06:14:52,Validate user can logout successfully,passed,1236,,,"METADATA:{""severity"": ""Medium"", ""priority"": ""P2"", ""executed_by"": ""Silumi"", ""defect"": ""None"", ""description"": ""Validate user can logout successfully""}",Medium,P2,Silumi,
277,2026-01-10 06:14:52,Validate user can't login with invalid credentials,passed,274,,,"METADATA:{""severity"": ""Medium"", ""priority"": ""P2"", ""executed_by"": ""Silumi"", ""defect"": ""LoginError"", ""description"": ""Validate user can't login with invalid credentials""}",Medium,P2,Silumi,LoginError
277,2026-01-10 06:14:52,Validate user can't login with empty username and password,passed,239,,,"METADATA:{""severity"": ""Low"", ""priority"": ""P3"", ""executed_by"": ""Silumi"", ""defect"": ""None"", ""description"": ""Validate user can't login with empty username and password""}",Low,P3,Silumi,
277,2026-01-10 06:14:52,Validate Locked-out user can't login,passed,284,,,"METADATA:{""severity"": ""High"", ""priority"": ""P1"", ""executed_by"": ""Silumi"", ""defect"": ""LockedUser"", ""description"": ""Validate Locked-out user can't login""}",High,P1,Silumi,LockedUser
278,2026-01-10 12:17:08,Validate user can login successfully,failed,585,,https://raw.githubusercontent.com/silumi95/python_playwright_ui_pipeline/main/results/screenshots/1768047424_tests_test_1login_ui.py_test_valid_login_chromium_.png,"tests/test_1login_ui.py:16: in test_valid_login
    assert ""inventory"" in page.url, ""Login failed""
E   AssertionError: Login failed
E   assert 'inventory' in 'https://www.saucedemo.com/'
E    +  where 'https://www.saucedemo.com/' = <Page url='https://www.saucedemo.com/'>.url
METADATA:{""severity"": ""High"", ""priority"": ""P1"", ""executed_by"": ""Silumi"", ""defect"": ""None"", ""description"": ""Validate user can login successfully""}
SCREENSHOT:/home/runner/work/python_playwright_ui_pipeline/python_playwright_ui_pipeline/results/screenshots/1768047424_tests_test_1login_ui.py_test_valid_login_chromium_.png",High,P1,Silumi,
278,2026-01-10 12:17:08,Validate user can add one item to cart successfully,passed,506,,,"METADATA:{""severity"": ""Medium"", ""priority"": ""P2"", ""executed_by"": ""Silumi"", ""defect"": ""None"", ""description"": ""Validate user can add one item to cart successfully""}",Medium,P2,Silumi,
278,2026-01-10 12:17:08,Validate user can logout successfully,passed,1355,,,"METADATA:{""severity"": ""Medium"", ""priority"": ""P2"", ""executed_by"": ""Silumi"", ""defect"": ""None"", ""description"": ""Validate user can logout successfully""}",Medium,P2,Silumi,
278,2026-01-10 12:17:08,Validate user can't login with invalid credentials,passed,411,,,"METADATA:{""severity"": ""Medium"", ""priority"": ""P2"", ""executed_by"": ""Silumi"", ""defect"": ""LoginError"", ""description"": ""Validate user can't login with invalid credentials""}",Medium,P2,Silumi,LoginError
278,2026-01-10 12:17:08,Validate user can't login with empty username and password,passed,387,,,"METADATA:{""severity"": ""Low"", ""priority"": ""P3"", ""executed_by"": ""Silumi"", ""defect"": ""None"", ""description"": ""Validate user can't login with empty username and password""}",Low,P3,Silumi,
278,2026-01-10 12:17:08,Validate Locked-out user can't login,passed,421,,,"METADATA:{""severity"": ""High"", ""priority"": ""P1"", ""executed_by"": ""Silumi"", ""defect"": ""LockedUser"", ""description"": ""Validate Locked-out user can't login""}",High,P1,Silumi,LockedUser
279,2026-01-10 18:14:44,Validate user can login successfully,failed,503,,https://raw.githubusercontent.com/silumi95/python_playwright_ui_pipeline/main/results/screenshots/1768068880_tests_test_1login_ui.py_test_valid_login_chromium_.png,"tests/test_1login_ui.py:16: in test_valid_login
    assert ""inventory"" in page.url, ""Login failed""
E   AssertionError: Login failed
E   assert 'inventory' in 'https://www.saucedemo.com/'
E    +  where 'https://www.saucedemo.com/' = <Page url='https://www.saucedemo.com/'>.url
METADATA:{""severity"": ""High"", ""priority"": ""P1"", ""executed_by"": ""Silumi"", ""defect"": ""None"", ""description"": ""Validate user can login successfully""}
SCREENSHOT:/home/runner/work/python_playwright_ui_pipeline/python_playwright_ui_pipeline/results/screenshots/1768068880_tests_test_1login_ui.py_test_valid_login_chromium_.png",High,P1,Silumi,
279,2026-01-10 18:14:44,Validate user can add one item to cart successfully,passed,338,,,"METADATA:{""severity"": ""Medium"", ""priority"": ""P2"", ""executed_by"": ""Silumi"", ""defect"": ""None"", ""description"": ""Validate user can add one item to cart successfully""}",Medium,P2,Silumi,
279,2026-01-10 18:14:44,Validate user can logout successfully,passed,1224,,,"METADATA:{""severity"": ""Medium"", ""priority"": ""P2"", ""executed_by"": ""Silumi"", ""defect"": ""None"", ""description"": ""Validate user can logout successfully""}",Medium,P2,Silumi,
279,2026-01-10 18:14:44,Validate user can't login with invalid credentials,passed,257,,,"METADATA:{""severity"": ""Medium"", ""priority"": ""P2"", ""executed_by"": ""Silumi"", ""defect"": ""LoginError"", ""description"": ""Validate user can't login with invalid credentials""}",Medium,P2,Silumi,LoginError
279,2026-01-10 18:14:44,Validate user can't login with empty username and password,passed,242,,,"METADATA:{""severity"": ""Low"", ""priority"": ""P3"", ""executed_by"": ""Silumi"", ""defect"": ""None"", ""description"": ""Validate user can't login with empty username and password""}",Low,P3,Silumi,
279,2026-01-10 18:14:44,Validate Locked-out user can't login,passed,281,,,"METADATA:{""severity"": ""High"", ""priority"": ""P1"", ""executed_by"": ""Silumi"", ""defect"": ""LockedUser"", ""description"": ""Validate Locked-out user can't login""}",High,P1,Silumi,LockedUser
280,2026-01-11 00:53:37,Validate user can login successfully,failed,473,,https://raw.githubusercontent.com/silumi95/python_playwright_ui_pipeline/main/results/screenshots/1768092814_tests_test_1login_ui.py_test_valid_login_chromium_.png,"tests/test_1login_ui.py:16: in test_valid_login
    assert ""inventory"" in page.url, ""Login failed""
E   AssertionError: Login failed
E   assert 'inventory' in 'https://www.saucedemo.com/'
E    +  where 'https://www.saucedemo.com/' = <Page url='https://www.saucedemo.com/'>.url
METADATA:{""severity"": ""High"", ""priority"": ""P1"", ""executed_by"": ""Silumi"", ""defect"": ""None"", ""description"": ""Validate user can login successfully""}
SCREENSHOT:/home/runner/work/python_playwright_ui_pipeline/python_playwright_ui_pipeline/results/screenshots/1768092814_tests_test_1login_ui.py_test_valid_login_chromium_.png",High,P1,Silumi,
280,2026-01-11 00:53:37,Validate user can add one item to cart successfully,passed,380,,,"METADATA:{""severity"": ""Medium"", ""priority"": ""P2"", ""executed_by"": ""Silumi"", ""defect"": ""None"", ""description"": ""Validate user can add one item to cart successfully""}",Medium,P2,Silumi,
280,2026-01-11 00:53:37,Validate user can logout successfully,passed,1273,,,"METADATA:{""severity"": ""Medium"", ""priority"": ""P2"", ""executed_by"": ""Silumi"", ""defect"": ""None"", ""description"": ""Validate user can logout successfully""}",Medium,P2,Silumi,
280,2026-01-11 00:53:37,Validate user can't login with invalid credentials,passed,290,,,"METADATA:{""severity"": ""Medium"", ""priority"": ""P2"", ""executed_by"": ""Silumi"", ""defect"": ""LoginError"", ""description"": ""Validate user can't login with invalid credentials""}",Medium,P2,Silumi,LoginError
280,2026-01-11 00:53:37,Validate user can't login with empty username and password,passed,275,,,"METADATA:{""severity"": ""Low"", ""priority"": ""P3"", ""executed_by"": ""Silumi"", ""defect"": ""None"", ""description"": ""Validate user can't login with empty username and password""}",Low,P3,Silumi,
280,2026-01-11 00:53:37,Validate Locked-out user can't login,passed,311,,,"METADATA:{""severity"": ""High"", ""priority"": ""P1"", ""executed_by"": ""Silumi"", ""defect"": ""LockedUser"", ""description"": ""Validate Locked-out user can't login""}",High,P1,Silumi,LockedUser
281,2026-01-11 06:15:44,Validate user can login successfully,failed,422,,https://raw.githubusercontent.com/silumi95/python_playwright_ui_pipeline/main/results/screenshots/1768112141_tests_test_1login_ui.py_test_valid_login_chromium_.png,"tests/test_1login_ui.py:16: in test_valid_login
    assert ""inventory"" in page.url, ""Login failed""
E   AssertionError: Login failed
E   assert 'inventory' in 'https://www.saucedemo.com/'
E    +  where 'https://www.saucedemo.com/' = <Page url='https://www.saucedemo.com/'>.url
METADATA:{""severity"": ""High"", ""priority"": ""P1"", ""executed_by"": ""Silumi"", ""defect"": ""None"", ""description"": ""Validate user can login successfully""}
SCREENSHOT:/home/runner/work/python_playwright_ui_pipeline/python_playwright_ui_pipeline/results/screenshots/1768112141_tests_test_1login_ui.py_test_valid_login_chromium_.png",High,P1,Silumi,
281,2026-01-11 06:15:44,Validate user can add one item to cart successfully,passed,349,,,"METADATA:{""severity"": ""Medium"", ""priority"": ""P2"", ""executed_by"": ""Silumi"", ""defect"": ""None"", ""description"": ""Validate user can add one item to cart successfully""}",Medium,P2,Silumi,
